,lon1,lat1,dep1,lon2,lat2,dep2,lon3,lat3,dep3,lon4,lat4,dep4
7588,242.647,32.32,0.0,242.67,32.265,0.0,242.647,32.32,15.0,242.67,32.265,15.0
7589,242.595,32.415,0.0,242.647,32.32,0.0,242.595,32.415,15.0,242.647,32.32,15.0
7590,242.57,32.449,0.0,242.595,32.415,0.0,242.57,32.449,15.0,242.595,32.415,15.0
7591,242.556,32.455,0.0,242.57,32.449,0.0,242.556,32.455,15.0,242.57,32.449,15.0
7592,242.533,32.489,0.0,242.556,32.455,0.0,242.533,32.489,15.0,242.556,32.455,15.0
7593,242.455,32.604,0.0,242.533,32.489,0.0,242.455,32.604,15.0,242.533,32.489,15.0
7594,242.396,32.685,0.0,242.455,32.604,0.0,242.396,32.685,15.0,242.455,32.604,15.0
7595,242.369,32.736,0.0,242.396,32.685,0.0,242.369,32.736,15.0,242.396,32.685,15.0
7596,242.301,32.83,0.0,242.369,32.736,0.0,242.301,32.83,15.0,242.369,32.736,15.0
7597,242.23,32.935,0.0,242.301,32.83,0.0,242.23,32.935,15.0,242.301,32.83,15.0
7598,242.172,32.975,0.0,242.23,32.935,0.0,242.172,32.975,15.0,242.23,32.935,15.0
7599,242.144,33.003,0.0,242.172,32.975,0.0,242.144,33.003,15.0,242.172,32.975,15.0
7600,242.133,33.02,0.0,242.144,33.003,0.0,242.133,33.02,15.0,242.144,33.003,15.0
7601,242.042,33.114,0.0,242.133,33.02,0.0,242.042,33.114,15.0,242.133,33.02,15.0
7602,241.977,33.166,0.0,242.042,33.114,0.0,241.977,33.166,15.0,242.042,33.114,15.0
7603,241.907,33.191,0.0,241.977,33.166,0.0,241.907,33.191,15.0,241.977,33.166,15.0
7604,241.835,33.203,0.0,241.907,33.191,0.0,241.835,33.203,15.0,241.907,33.191,15.0
7605,241.659,33.249,0.0,241.835,33.203,0.0,241.659,33.249,15.0,241.835,33.203,15.0
7606,241.484,33.301,0.0,241.659,33.249,0.0,241.484,33.301,15.0,241.659,33.249,15.0
7607,241.354,33.36,0.0,241.484,33.301,0.0,241.354,33.36,15.0,241.484,33.301,15.0
7608,241.265,33.416,0.0,241.354,33.36,0.0,241.265,33.416,15.0,241.354,33.36,15.0
7609,241.202,33.5,0.0,241.265,33.416,0.0,241.202,33.5,15.0,241.265,33.416,15.0
7610,241.152,33.528,0.0,241.202,33.5,0.0,241.152,33.528,15.0,241.202,33.5,15.0
7611,241.142,33.564,0.0,241.152,33.528,0.0,241.142,33.564,15.0,241.152,33.528,15.0
7612,240.99,33.652,0.0,241.142,33.564,0.0,240.99,33.652,15.0,241.142,33.564,15.0
7613,240.951,33.686,0.0,240.99,33.652,0.0,240.951,33.686,15.0,240.99,33.652,15.0
7614,240.908,33.716,0.0,240.951,33.686,0.0,240.908,33.716,15.0,240.951,33.686,15.0
7615,240.866,33.747,0.0,240.908,33.716,0.0,240.866,33.747,15.0,240.908,33.716,15.0
7616,240.797,33.791,0.0,240.866,33.747,0.0,240.797,33.791,15.0,240.866,33.747,15.0
7617,240.721,33.844,0.0,240.797,33.791,0.0,240.721,33.844,15.0,240.797,33.791,15.0
7618,240.637,33.893,0.0,240.721,33.844,0.0,240.637,33.893,15.0,240.721,33.844,15.0
7619,240.519,33.956,0.0,240.637,33.893,0.0,240.519,33.956,15.0,240.637,33.893,15.0
7620,240.485,33.989,0.0,240.519,33.956,0.0,240.485,33.989,15.0,240.519,33.956,15.0
7621,240.388,33.987,0.0,240.485,33.989,0.0,240.388,33.987,15.0,240.485,33.989,15.0
7622,240.275,34.007,0.0,240.388,33.987,0.0,240.275,34.007,15.0,240.388,33.987,15.0
7623,240.222,34.017,0.0,240.275,34.007,0.0,240.222,34.017,15.0,240.275,34.007,15.0
7624,240.126,34.033,0.0,240.222,34.017,0.0,240.126,34.033,15.0,240.222,34.017,15.0
7625,240.094,34.013,0.0,240.126,34.033,0.0,240.094,34.013,15.0,240.126,34.033,15.0
7626,240.034,33.987,0.0,240.094,34.013,0.0,240.034,33.987,15.0,240.094,34.013,15.0
7627,239.889,33.973,0.0,240.034,33.987,0.0,239.889,33.973,15.0,240.034,33.987,15.0
7628,239.82,33.974,0.0,239.889,33.973,0.0,239.82,33.974,15.0,239.889,33.973,15.0
7629,239.77,33.985,0.0,239.82,33.974,0.0,239.77,33.985,15.0,239.82,33.974,15.0
7630,239.7,33.986,0.0,239.77,33.985,0.0,239.7,33.986,15.0,239.77,33.985,15.0
7631,239.642,33.989,0.0,239.7,33.986,0.0,239.642,33.989,15.0,239.7,33.986,15.0
7632,239.569,33.991,0.0,239.642,33.989,0.0,239.569,33.991,15.0,239.642,33.989,15.0
7633,239.489,34.022,0.0,239.569,33.991,0.0,239.489,34.022,15.0,239.569,33.991,15.0
7634,239.467,34.095,0.0,239.489,34.022,0.0,239.467,34.095,15.0,239.489,34.022,15.0
7635,239.445,34.168,0.0,239.467,34.095,0.0,239.445,34.168,15.0,239.467,34.095,15.0
7636,239.423,34.241,0.0,239.445,34.168,0.0,239.423,34.241,15.0,239.445,34.168,15.0
7637,239.401,34.314,0.0,239.423,34.241,0.0,239.401,34.314,15.0,239.423,34.241,15.0
7638,239.379,34.387,0.0,239.401,34.314,0.0,239.379,34.387,15.0,239.401,34.314,15.0
7639,239.357,34.46,0.0,239.379,34.387,0.0,239.357,34.46,15.0,239.379,34.387,15.0
7640,239.335,34.533,0.0,239.357,34.46,0.0,239.335,34.533,15.0,239.357,34.46,15.0
7641,239.313,34.606,0.0,239.335,34.533,0.0,239.313,34.606,15.0,239.335,34.533,15.0
7642,239.312,34.665,0.0,239.313,34.606,0.0,239.312,34.665,15.0,239.313,34.606,15.0
7643,239.308,34.709,0.0,239.312,34.665,0.0,239.308,34.709,15.0,239.312,34.665,15.0
7644,239.267,34.797,0.0,239.308,34.709,0.0,239.267,34.797,15.0,239.308,34.709,15.0
7645,239.254,34.857,0.0,239.267,34.797,0.0,239.254,34.857,15.0,239.267,34.797,15.0
7646,239.234,34.895,0.0,239.254,34.857,0.0,239.234,34.895,15.0,239.254,34.857,15.0
7647,239.205,34.936,0.0,239.234,34.895,0.0,239.205,34.936,15.0,239.234,34.895,15.0
7648,239.195,34.977,0.0,239.205,34.936,0.0,239.195,34.977,15.0,239.205,34.936,15.0
7649,239.166,35.049,0.0,239.195,34.977,0.0,239.166,35.049,15.0,239.195,34.977,15.0
7650,239.134,35.11,0.0,239.166,35.049,0.0,239.134,35.11,15.0,239.166,35.049,15.0
7651,239.121,35.145,0.0,239.134,35.11,0.0,239.121,35.145,15.0,239.134,35.11,15.0
7652,239.084,35.194,0.0,239.121,35.145,0.0,239.084,35.194,15.0,239.121,35.145,15.0
7653,239.04,35.273,0.0,239.084,35.194,0.0,239.04,35.273,15.0,239.084,35.194,15.0
7654,238.998,35.356,0.0,239.04,35.273,0.0,238.998,35.356,15.0,239.04,35.273,15.0
7655,238.954,35.423,0.0,238.998,35.356,0.0,238.954,35.423,15.0,238.998,35.356,15.0
7656,238.936,35.456,0.0,238.954,35.423,0.0,238.936,35.456,15.0,238.954,35.423,15.0
7657,238.909,35.504,0.0,238.936,35.456,0.0,238.909,35.504,15.0,238.936,35.456,15.0
7658,238.842,35.604,0.0,238.909,35.504,0.0,238.842,35.604,15.0,238.909,35.504,15.0
7659,238.806,35.654,0.0,238.842,35.604,0.0,238.806,35.654,15.0,238.842,35.604,15.0
7660,238.759,35.702,0.0,238.806,35.654,0.0,238.759,35.702,15.0,238.806,35.654,15.0
7661,238.714,35.746,0.0,238.759,35.702,0.0,238.714,35.746,15.0,238.759,35.702,15.0
7662,238.681,35.77,0.0,238.714,35.746,0.0,238.681,35.77,15.0,238.714,35.746,15.0
7663,238.635,35.794,0.0,238.681,35.77,0.0,238.635,35.794,15.0,238.681,35.77,15.0
7664,238.582,35.837,0.0,238.635,35.794,0.0,238.582,35.837,15.0,238.635,35.794,15.0
7665,238.547,35.864,0.0,238.582,35.837,0.0,238.547,35.864,15.0,238.582,35.837,15.0
7666,238.506,35.896,0.0,238.547,35.864,0.0,238.506,35.896,15.0,238.547,35.864,15.0
7667,238.483,35.93,0.0,238.506,35.896,0.0,238.483,35.93,15.0,238.506,35.896,15.0
7668,238.439,35.97,0.0,238.483,35.93,0.0,238.439,35.97,15.0,238.483,35.93,15.0
7669,238.296,36.15,0.0,238.439,35.97,0.0,238.296,36.15,15.0,238.439,35.97,15.0
7670,238.256,36.208,0.0,238.296,36.15,0.0,238.256,36.208,15.0,238.296,36.15,15.0
7671,238.199,36.274,0.0,238.256,36.208,0.0,238.199,36.274,15.0,238.256,36.208,15.0
7672,238.14,36.354,0.0,238.199,36.274,0.0,238.14,36.354,15.0,238.199,36.274,15.0
7673,238.054,36.477,0.0,238.14,36.354,0.0,238.054,36.477,15.0,238.14,36.354,15.0
7674,238.022,36.508,0.0,238.054,36.477,0.0,238.022,36.508,15.0,238.054,36.477,15.0
7675,237.969,36.582,0.0,238.022,36.508,0.0,237.969,36.582,15.0,238.022,36.508,15.0
7676,237.838,36.805,0.0,237.969,36.582,0.0,237.838,36.805,15.0,237.969,36.582,15.0
7677,237.838,36.805,0.0,237.865,36.815,0.0,237.838,36.805,15.0,237.865,36.815,15.0
7678,237.606,37.291,0.0,237.865,36.815,0.0,237.606,37.291,15.0,237.865,36.815,15.0
7679,237.466,37.593,0.0,237.606,37.291,0.0,237.466,37.593,15.0,237.606,37.291,15.0
7680,237.396,37.743,0.0,237.466,37.593,0.0,237.396,37.743,15.0,237.466,37.593,15.0
7681,237.326,37.894,0.0,237.396,37.743,0.0,237.326,37.894,15.0,237.396,37.743,15.0
7682,237.302,37.931,0.0,237.326,37.894,0.0,237.302,37.931,15.0,237.326,37.894,15.0
7683,237.3,37.936,0.0,237.302,37.931,0.0,237.3,37.936,15.0,237.302,37.931,15.0
7684,237.241,38.004,0.0,237.3,37.936,0.0,237.241,38.004,15.0,237.3,37.936,15.0
7685,237.182,38.072,0.0,237.241,38.004,0.0,237.182,38.072,15.0,237.241,38.004,15.0
7686,237.126,38.136,0.0,237.182,38.072,0.0,237.126,38.136,15.0,237.182,38.072,15.0
7687,237.07,38.2,0.0,237.126,38.136,0.0,237.07,38.2,15.0,237.126,38.136,15.0
7688,237.014,38.265,0.0,237.07,38.2,0.0,237.014,38.265,15.0,237.07,38.2,15.0
7689,236.958,38.329,0.0,237.014,38.265,0.0,236.958,38.329,15.0,237.014,38.265,15.0
7690,236.893,38.394,0.0,236.958,38.329,0.0,236.893,38.394,15.0,236.958,38.329,15.0
7691,236.828,38.459,0.0,236.893,38.394,0.0,236.828,38.459,15.0,236.893,38.394,15.0
7692,236.763,38.524,0.0,236.828,38.459,0.0,236.763,38.524,15.0,236.828,38.459,15.0
7693,236.697,38.588,0.0,236.763,38.524,0.0,236.697,38.588,15.0,236.763,38.524,15.0
7694,236.632,38.653,0.0,236.697,38.588,0.0,236.632,38.653,15.0,236.697,38.588,15.0
7695,236.567,38.718,0.0,236.632,38.653,0.0,236.567,38.718,15.0,236.632,38.653,15.0
7696,236.502,38.783,0.0,236.567,38.718,0.0,236.502,38.783,15.0,236.567,38.718,15.0
7697,236.445,38.849,0.0,236.502,38.783,0.0,236.445,38.849,15.0,236.502,38.783,15.0
7698,236.387,38.916,0.0,236.445,38.849,0.0,236.387,38.916,15.0,236.445,38.849,15.0
7699,236.33,38.982,0.0,236.387,38.916,0.0,236.33,38.982,15.0,236.387,38.916,15.0
7700,236.272,39.049,0.0,236.33,38.982,0.0,236.272,39.049,15.0,236.33,38.982,15.0
7701,236.215,39.115,0.0,236.272,39.049,0.0,236.215,39.115,15.0,236.272,39.049,15.0
7702,236.18,39.183,0.0,236.215,39.115,0.0,236.18,39.183,15.0,236.215,39.115,15.0
7703,236.145,39.251,0.0,236.18,39.183,0.0,236.145,39.251,15.0,236.18,39.183,15.0
7704,236.113,39.331,0.0,236.145,39.251,0.0,236.113,39.331,15.0,236.145,39.251,15.0
7705,236.081,39.411,0.0,236.113,39.331,0.0,236.081,39.411,15.0,236.113,39.331,15.0
7706,236.056,39.498,0.0,236.081,39.411,0.0,236.056,39.498,15.0,236.081,39.411,15.0
7707,236.03,39.586,0.0,236.056,39.498,0.0,236.03,39.586,15.0,236.056,39.498,15.0
7708,236.005,39.673,0.0,236.03,39.586,0.0,236.005,39.673,15.0,236.03,39.586,15.0
7709,235.995,39.743,0.0,236.005,39.673,0.0,235.995,39.743,15.0,236.005,39.673,15.0
7710,235.984,39.814,0.0,235.995,39.743,0.0,235.984,39.814,15.0,235.995,39.743,15.0
7711,235.974,39.884,0.0,235.984,39.814,0.0,235.974,39.884,15.0,235.984,39.814,15.0
7712,235.947,39.965,0.0,235.974,39.884,0.0,235.947,39.965,15.0,235.974,39.884,15.0
7713,235.92,40.046,0.0,235.947,39.965,0.0,235.92,40.046,15.0,235.947,39.965,15.0
7714,235.894,40.127,0.0,235.92,40.046,0.0,235.894,40.127,15.0,235.92,40.046,15.0
7715,235.867,40.208,0.0,235.894,40.127,0.0,235.867,40.208,15.0,235.894,40.127,15.0
7716,235.558,40.26,0.0,235.867,40.208,0.0,235.558,40.26,5.0,235.867,40.208,5.0
7717,235.242,40.305,0.0,235.558,40.26,0.0,235.242,40.305,5.0,235.558,40.26,5.0
7718,235.238,40.307,0.0,235.242,40.305,0.0,235.238,40.307,0.0,235.242,40.305,0.0
7719,234.901,40.426,0.0,235.238,40.307,0.0,234.901,40.426,15.0,235.238,40.307,15.0
7720,234.55,40.354,0.0,234.901,40.426,0.0,234.55,40.354,15.0,234.901,40.426,15.0
7721,233.841,40.39,0.0,234.55,40.354,0.0,233.841,40.39,15.0,234.55,40.354,15.0
7722,233.131,40.422,0.0,233.841,40.39,0.0,233.131,40.422,15.0,233.841,40.39,15.0
7723,232.421,40.45,0.0,233.131,40.422,0.0,232.421,40.45,15.0,233.131,40.422,15.0
7724,232.415,40.537,0.0,232.421,40.45,0.0,232.415,40.537,15.0,232.421,40.45,15.0
7725,232.283,40.573,0.0,232.415,40.537,0.0,232.283,40.573,15.0,232.415,40.537,15.0
7726,232.283,40.573,0.0,232.361,41.081,0.0,232.283,40.573,15.0,232.361,41.081,15.0
7727,232.361,41.081,0.0,232.44,41.589,0.0,232.361,41.081,15.0,232.44,41.589,15.0
7728,232.44,41.589,0.0,232.554,41.555,0.0,232.44,41.589,15.0,232.554,41.555,15.0
7729,232.554,41.555,0.0,232.599,41.641,0.0,232.554,41.555,15.0,232.599,41.641,15.0
7730,232.599,41.641,0.0,232.759,41.692,0.0,232.599,41.641,15.0,232.759,41.692,15.0
7731,232.759,41.692,0.0,232.961,42.357,0.0,232.759,41.692,15.0,232.961,42.357,15.0
7732,232.961,42.357,0.0,233.373,43.014,0.0,232.961,42.357,15.0,233.373,43.014,15.0
7733,232.429,43.419,0.0,233.373,43.014,0.0,232.429,43.419,15.0,233.373,43.014,15.0
7734,231.472,43.818,0.0,232.429,43.419,0.0,231.472,43.818,15.0,232.429,43.419,15.0
7735,230.502,44.208,0.0,231.472,43.818,0.0,230.502,44.208,15.0,231.472,43.818,15.0
7736,229.52,44.589,0.0,230.502,44.208,0.0,229.52,44.589,15.0,230.502,44.208,15.0
7737,229.52,44.589,0.0,229.633,44.929,0.0,229.52,44.589,15.0,229.633,44.929,15.0
7738,229.633,44.929,0.0,229.931,45.285,0.0,229.633,44.929,15.0,229.931,45.285,15.0
7739,229.813,45.414,0.0,229.931,45.285,0.0,229.813,45.414,15.0,229.931,45.285,15.0
7740,229.813,45.414,0.0,230.064,45.736,0.0,229.813,45.414,15.0,230.064,45.736,15.0
7741,230.064,45.736,0.0,230.131,45.896,0.0,230.064,45.736,15.0,230.131,45.896,15.0
7742,229.927,45.943,0.0,230.131,45.896,0.0,229.927,45.943,15.0,230.131,45.896,15.0
7743,229.927,45.943,0.0,229.949,46.196,0.0,229.927,45.943,15.0,229.949,46.196,15.0
7744,229.949,46.196,0.0,230.083,46.229,0.0,229.949,46.196,15.0,230.083,46.229,15.0
7745,230.083,46.229,0.0,230.197,46.433,0.0,230.083,46.229,15.0,230.197,46.433,15.0
7746,230.197,46.433,0.0,230.428,46.401,0.0,230.197,46.433,15.0,230.428,46.401,15.0
7747,230.428,46.401,0.0,230.741,47.065,0.0,230.428,46.401,15.0,230.741,47.065,15.0
7748,230.741,47.065,0.0,231.062,47.727,0.0,230.741,47.065,15.0,231.062,47.727,15.0
7749,230.81,47.835,0.0,231.062,47.727,0.0,230.81,47.835,15.0,231.062,47.727,15.0
7750,230.81,47.835,0.0,231.06,48.324,0.0,230.81,47.835,15.0,231.06,48.324,15.0
7751,230.853,48.476,0.0,231.06,48.324,0.0,230.853,48.476,15.0,231.06,48.324,15.0
7752,230.853,48.476,0.0,231.081,48.869,0.0,230.853,48.476,15.0,231.081,48.869,15.0
7753,230.295,49.177,0.0,231.081,48.869,0.0,230.295,49.177,15.0,231.081,48.869,15.0
7754,229.499,49.479,0.0,230.295,49.177,0.0,229.499,49.479,15.0,230.295,49.177,15.0
7755,229.499,49.479,0.0,229.838,49.983,0.0,229.499,49.479,15.0,229.838,49.983,15.0
7756,229.7,50.055,0.0,229.838,49.983,0.0,229.7,50.055,15.0,229.838,49.983,15.0
7757,229.7,50.055,0.0,229.832,50.217,0.0,229.7,50.055,15.0,229.832,50.217,15.0
7758,229.671,50.298,0.0,229.832,50.217,0.0,229.671,50.298,15.0,229.832,50.217,15.0
7759,229.671,50.298,0.0,229.746,50.465,0.0,229.671,50.298,15.0,229.746,50.465,15.0
7760,229.247,50.908,0.0,229.746,50.465,0.0,229.247,50.908,15.0,229.746,50.465,15.0
7761,228.926,51.185,0.0,229.247,50.908,0.0,228.926,51.185,15.0,229.247,50.908,15.0
7762,228.926,51.185,0.0,229.097,51.528,0.0,228.926,51.185,15.0,229.097,51.528,15.0
7763,229.097,51.528,0.0,229.144,51.659,0.0,229.097,51.528,15.0,229.144,51.659,15.0
7764,227.225,53.142,0.0,229.144,51.659,0.0,227.225,53.142,15.0,229.144,51.659,15.0
7765,225.484,55.067,0.0,227.225,53.142,0.0,225.484,55.067,15.0,227.225,53.142,15.0
7766,225.351,55.283,0.0,225.484,55.067,0.0,225.351,55.283,15.0,225.484,55.067,15.0
7767,223.37,57.716,0.0,225.351,55.283,0.0,223.37,57.716,15.0,225.351,55.283,15.0
7768,219.534,58.458,0.0,223.37,57.716,0.0,219.534,58.458,15.0,223.37,57.716,15.0
7769,216.721,59.031,0.0,219.534,58.458,0.0,216.721,59.031,15.0,219.534,58.458,15.0
7770,216.225,59.158,0.0,216.721,59.031,0.0,216.225,59.158,15.0,216.721,59.031,15.0
7771,215.698,59.2,0.0,216.225,59.158,0.0,215.698,59.2,15.0,216.225,59.158,15.0
7772,214.834,59.138,0.0,215.698,59.2,0.0,214.834,59.138,0.0,215.698,59.2,0.0
7773,214.162,58.9,0.0,214.834,59.138,0.0,214.162,58.9,0.0,214.834,59.138,0.0
7774,213.717,58.516,0.0,214.162,58.9,0.0,213.717,58.516,0.0,214.162,58.9,0.0
7775,213.348,58.116,0.0,213.717,58.516,0.0,213.348,58.116,0.0,213.717,58.516,0.0
7776,212.725,57.812,0.0,213.348,58.116,0.0,212.725,57.812,0.0,213.348,58.116,0.0
7777,212.217,57.458,0.0,212.725,57.812,0.0,212.217,57.458,0.0,212.725,57.812,0.0
7778,211.536,57.237,0.0,212.217,57.458,0.0,211.536,57.237,0.0,212.217,57.458,0.0
7779,210.871,56.977,0.0,211.536,57.237,0.0,210.871,56.977,0.0,211.536,57.237,0.0
7780,210.209,56.709,0.0,210.871,56.977,0.0,210.209,56.709,0.0,210.871,56.977,0.0
7781,209.595,56.416,0.0,210.209,56.709,0.0,209.595,56.416,0.0,210.209,56.709,0.0
7782,208.941,56.167,0.0,209.595,56.416,0.0,208.941,56.167,0.0,209.595,56.416,0.0
7783,208.258,55.935,0.0,208.941,56.167,0.0,208.258,55.935,0.0,208.941,56.167,0.0
7784,207.522,55.755,0.0,208.258,55.935,0.0,207.522,55.755,0.0,208.258,55.935,0.0
7785,206.827,55.533,0.0,207.522,55.755,0.0,206.827,55.533,0.0,207.522,55.755,0.0
7786,206.163,55.288,0.0,206.827,55.533,0.0,206.163,55.288,0.0,206.827,55.533,0.0
7787,205.497,55.045,0.0,206.163,55.288,0.0,205.497,55.045,0.0,206.163,55.288,0.0
7788,204.914,54.743,0.0,205.497,55.045,0.0,204.914,54.743,0.0,205.497,55.045,0.0
7789,204.274,54.493,0.0,204.914,54.743,0.0,204.274,54.493,0.0,204.914,54.743,0.0
7790,203.548,54.334,0.0,204.274,54.493,0.0,203.548,54.334,0.0,204.274,54.493,0.0
7791,202.823,54.18,0.0,203.548,54.334,0.0,202.823,54.18,0.0,203.548,54.334,0.0
7792,202.096,54.031,0.0,202.823,54.18,0.0,202.096,54.031,0.0,202.823,54.18,0.0
7793,201.363,53.896,0.0,202.096,54.031,0.0,201.363,53.896,0.0,202.096,54.031,0.0
7794,200.643,53.741,0.0,201.363,53.896,0.0,200.643,53.741,0.0,201.363,53.896,0.0
7795,199.918,53.6,0.0,200.643,53.741,0.0,199.918,53.6,0.0,200.643,53.741,0.0
7796,199.193,53.465,0.0,199.918,53.6,0.0,199.193,53.465,0.0,199.918,53.6,0.0
7797,198.459,53.353,0.0,199.193,53.465,0.0,198.459,53.353,0.0,199.193,53.465,0.0
7798,197.75,53.196,0.0,198.459,53.353,0.0,197.75,53.196,0.0,198.459,53.353,0.0
7799,197.046,53.036,0.0,197.75,53.196,0.0,197.046,53.036,0.0,197.75,53.196,0.0
7800,196.35,52.87,0.0,197.046,53.036,0.0,196.35,52.87,0.0,197.046,53.036,0.0
7801,193.666,52.197,0.0,196.35,52.87,0.0,193.666,52.197,0.0,196.35,52.87,0.0
7802,191.014,51.548,0.0,193.666,52.197,0.0,191.014,51.548,0.0,193.666,52.197,0.0
7803,188.373,50.973,0.0,191.014,51.548,0.0,188.373,50.973,0.0,191.014,51.548,0.0
7804,185.644,50.681,0.0,188.373,50.973,0.0,185.644,50.681,0.0,188.373,50.973,0.0
7805,182.948,50.391,0.0,185.644,50.681,0.0,182.948,50.391,0.0,185.644,50.681,0.0
7806,180.244,50.319,0.0,182.948,50.391,0.0,180.244,50.319,0.0,182.948,50.391,0.0
7807,177.591,50.557,0.0,180.244,50.319,0.0,177.591,50.557,0.0,180.244,50.319,0.0
7808,175.06,51.077,0.0,177.591,50.557,0.0,175.06,51.077,0.0,177.591,50.557,0.0
7809,172.556,51.714,0.0,175.06,51.077,0.0,172.556,51.714,0.0,175.06,51.077,0.0
7810,170.26,52.6,0.0,172.556,51.714,0.0,170.26,52.6,0.0,172.556,51.714,0.0
7811,169.901,52.719,0.0,170.26,52.6,0.0,169.901,52.719,0.0,170.26,52.6,0.0
7812,169.242,52.872,0.0,169.901,52.719,0.0,169.67473691775143,53.56932472491903,30.0,170.33373691775145,53.41632472491903,30.0
7813,168.631,53.086,0.0,169.242,52.872,0.0,169.24364831986068,53.73232767343011,30.0,169.85464831986067,53.518327673430115,30.0
7814,168.21,53.43,0.0,168.631,53.086,0.0,169.20568078879782,53.872806250855135,30.0,169.6266807887978,53.52880625085513,30.0
7815,167.413,53.906,0.0,168.21,53.43,0.0,168.29423089056905,54.43456291995581,30.0,169.09123089056905,53.95856291995581,30.0
7816,166.407,54.237,0.0,167.413,53.906,0.0,167.01520742220265,54.89012015804668,30.0,168.02120742220265,54.559120158046674,30.0
7817,165.771,54.588,0.0,166.407,54.237,0.0,166.64126570164922,55.131776606772206,30.0,167.27726570164924,54.78077660677221,30.0
7818,164.847,54.957,0.0,165.771,54.588,0.0,165.56956322948477,55.5731061505892,30.0,166.49356322948475,55.2041061505892,30.0
7819,164.066,55.209,0.0,164.847,54.957,0.0,164.69383307222128,55.86073831082261,30.0,165.4748330722213,55.60873831082261,30.0
7820,163.941,54.859,0.0,164.066,55.209,0.0,161.64833658457496,55.12911201836226,40.0,161.77333658457496,55.47911201836226,40.0
7821,163.687,54.447,0.0,163.941,54.859,0.0,163.687,54.447,0.0,163.941,54.859,0.0
7822,163.325,54.065,0.0,163.687,54.447,0.0,163.325,54.065,0.0,163.687,54.447,0.0
7823,163.018,53.667,0.0,163.325,54.065,0.0,163.018,53.667,0.0,163.325,54.065,0.0
7824,162.77,53.255,0.0,163.018,53.667,0.0,162.77,53.255,0.0,163.018,53.667,0.0
7825,162.403,52.876,0.0,162.77,53.255,0.0,162.403,52.876,0.0,162.77,53.255,0.0
7826,162.049,52.494,0.0,162.403,52.876,0.0,162.049,52.494,0.0,162.403,52.876,0.0
7827,161.73,52.102,0.0,162.049,52.494,0.0,161.73,52.102,0.0,162.049,52.494,0.0
7828,161.272,51.767,0.0,161.73,52.102,0.0,161.272,51.767,0.0,161.73,52.102,0.0
7829,160.822,51.429,0.0,161.272,51.767,0.0,160.822,51.429,0.0,161.272,51.767,0.0
7830,160.451,51.057,0.0,160.822,51.429,0.0,160.451,51.057,0.0,160.822,51.429,0.0
7831,160.053,50.698,0.0,160.451,51.057,0.0,160.053,50.698,0.0,160.451,51.057,0.0
7832,159.628,50.357,0.0,160.053,50.698,0.0,159.628,50.357,0.0,160.053,50.698,0.0
7833,159.212,50.007,0.0,159.628,50.357,0.0,159.212,50.007,0.0,159.628,50.357,0.0
7834,158.812,49.65,0.0,159.212,50.007,0.0,158.812,49.65,0.0,159.212,50.007,0.0
7835,158.271,49.332,0.0,158.812,49.65,0.0,157.6265908979811,49.79567975300833,40.0,158.1675908979811,50.11367975300833,40.0
7836,157.75,49.059,0.0,158.271,49.332,0.0,157.15270937336393,49.547032779110275,40.0,157.67370937336392,49.82003277911028,40.0
7837,157.247,48.778,0.0,157.75,49.059,0.0,156.63222098927798,49.25462151239763,40.0,157.13522098927797,49.535621512397626,40.0
7838,156.914,48.4,0.0,157.247,48.778,0.0,156.10062737119395,48.7149803703227,40.0,156.43362737119398,49.0929803703227,40.0
7839,156.455,48.087,0.0,156.914,48.4,0.0,155.7854480992868,48.52411391937832,40.0,156.24444809928679,48.83711391937832,40.0
7840,155.967,47.795,0.0,156.455,48.087,0.0,155.34696176608833,48.261611156421694,40.0,155.83496176608833,48.553611156421695,40.0
7841,155.526,47.471,0.0,155.967,47.795,0.0,154.8445677977944,47.89392494792339,40.0,155.2855677977944,48.21792494792339,40.0
7842,155.119,47.129,0.0,155.526,47.471,0.0,154.40421417262198,47.52198003344435,40.0,154.811214172622,47.86398003344435,40.0
7843,154.744,46.78,0.0,155.119,47.129,0.0,154.00828994224503,47.15011774609435,40.0,154.38328994224503,47.49911774609435,40.0
7844,154.351,46.465,0.0,154.744,46.78,0.0,153.66234831344872,46.8722585820399,40.0,154.05534831344872,47.187258582039895,40.0
7845,153.938,46.13,0.0,154.351,46.465,0.0,153.25167349811505,46.53581210683213,40.0,153.66467349811506,46.87081210683213,40.0
7846,153.522,45.816,0.0,153.938,46.13,0.0,152.86263760254616,46.23996407610866,40.0,153.27863760254615,46.55396407610866,40.0
7847,153.034,45.537,0.0,153.522,45.816,0.0,152.4689440563612,46.02135671753035,40.0,152.9569440563612,46.300356717530356,40.0
7848,152.56,45.246,0.0,153.034,45.537,0.0,151.9758524199738,45.71719565617202,40.0,152.44985241997378,46.00819565617201,40.0
7849,152.095,44.951,0.0,152.56,45.246,0.0,151.50486898466409,45.416519478333676,40.0,151.9698689846641,45.71151947833368,40.0
7850,151.628,44.66,0.0,152.095,44.951,0.0,151.04838068193743,45.13029453257596,40.0,151.51538068193744,45.42129453257596,40.0
7851,151.121,44.405,0.0,151.628,44.66,0.0,150.61662210427355,44.9164312970091,40.0,151.12362210427352,45.17143129700909,40.0
7852,150.595,44.174,0.0,151.121,44.405,0.0,150.1391111539385,44.70752622164838,40.0,150.6651111539385,44.93852622164838,40.0
